time,quantity
2014/3,154
2014/4,135
2014/5,85
2014/6,57
2014/7,31
2014/8,46
2014/9,25
2014/10,30
2014/11,28
2014/12,27
2015/1,35
2015/2,41
2015/3,25
2015/4,16
2015/5,21
2015/6,20
2015/7,31
2015/8,22
2015/9,19
2015/10,22
2015/11,22
2015/12,26
2016/1,23
2016/2,16
2016/3,30
2016/4,13
