3799
id,name,html_url,forks,stargazers_count,size,language,url,created_at
31139216,pacman,https://github.com/kghandhi/pacman,1,4,1337,Elm,https://api.github.com/repos/kghandhi/pacman,2015-02-21T20:12:27Z
21013182,pacman,https://github.com/scaled/pacman,2,1,158,Java,https://api.github.com/repos/scaled/pacman,2014-06-19T19:41:39Z
15936780,yaourt,https://github.com/archlinuxfr/yaourt,54,318,1733,Shell,https://api.github.com/repos/archlinuxfr/yaourt,2014-01-15T14:06:30Z
44415974,pachooks,https://github.com/andrewgregory/pachooks,8,28,20,Shell,https://api.github.com/repos/andrewgregory/pachooks,2015-10-16T23:32:18Z
14206508,jpacman-framework,https://github.com/SERG-Delft/jpacman-framework,60,18,1841,Java,https://api.github.com/repos/SERG-Delft/jpacman-framework,2013-11-07T14:56:09Z
8344476,octopi,https://github.com/aarnt/octopi,30,110,8152,C++,https://api.github.com/repos/aarnt/octopi,2013-02-21T21:34:10Z
26094728,multipac,https://github.com/hdgarrood/multipac,3,15,231,PureScript,https://api.github.com/repos/hdgarrood/multipac,2014-11-02T22:09:08Z
17716945,jacman,https://github.com/wuchong/jacman,274,512,5412,CSS,https://api.github.com/repos/wuchong/jacman,2014-03-13T16:30:55Z
40767271,pacmacs.el,https://github.com/codingteam/pacmacs.el,4,33,475,Emacs Lisp,https://api.github.com/repos/codingteam/pacmacs.el,2015-08-15T15:21:41Z
1052671,pacapt,https://github.com/icy/pacapt,35,271,298,Shell,https://api.github.com/repos/icy/pacapt,2010-11-04T23:01:00Z
10960514,Carrera_pacman,https://github.com/CesarGN/Carrera_pacman,7,0,268,Java,https://api.github.com/repos/CesarGN/Carrera_pacman,2013-06-26T06:43:25Z
8711447,pacman-cljs,https://github.com/newsomc/pacman-cljs,1,42,1055,JavaScript,https://api.github.com/repos/newsomc/pacman-cljs,2013-03-11T19:33:25Z
9528743,Javascript-Pacman,https://github.com/bxia/Javascript-Pacman,5,8,103,JavaScript,https://api.github.com/repos/bxia/Javascript-Pacman,2013-04-18T18:25:28Z
53090421,not-pacman,https://github.com/ENG7006/not-pacman,12,0,249,JavaScript,https://api.github.com/repos/ENG7006/not-pacman,2016-03-03T22:57:29Z
8652331,PacMan-AI,https://github.com/jcarrillo7/PacMan-AI,11,7,448,Python,https://api.github.com/repos/jcarrillo7/PacMan-AI,2013-03-08T14:23:12Z
54326901,hugo-pacman-theme,https://github.com/coderzh/hugo-pacman-theme,6,10,4326,CSS,https://api.github.com/repos/coderzh/hugo-pacman-theme,2016-03-20T16:05:24Z
21894678,Angry-PacMan,https://github.com/Dageron/Angry-PacMan,5,8,5218,C#,https://api.github.com/repos/Dageron/Angry-PacMan,2014-07-16T09:33:13Z
18753205,2014-PacMan-TestHarness,https://github.com/EntelectChallenge/2014-PacMan-TestHarness,13,11,2859,C#,https://api.github.com/repos/EntelectChallenge/2014-PacMan-TestHarness,2014-04-14T08:15:56Z
13824647,PacMan-IS12,https://github.com/T1mo18/PacMan-IS12,3,5,358,Python,https://api.github.com/repos/T1mo18/PacMan-IS12,2013-10-24T06:46:12Z
2611345,OPAcman,https://github.com/HenJi/OPAcman,5,12,119,,https://api.github.com/repos/HenJi/OPAcman,2011-10-20T06:03:29Z
12117957,libgdx-pacman,https://github.com/simondid/libgdx-pacman,6,4,173656,Logos,https://api.github.com/repos/simondid/libgdx-pacman,2013-08-14T19:50:37Z
5007584,jpacman-framework-v5,https://github.com/avandeursen/jpacman-framework-v5,25,11,351,Java,https://api.github.com/repos/avandeursen/jpacman-framework-v5,2012-07-12T17:47:52Z
1193838,aurget,https://github.com/pbrisbin/aurget,12,47,325,Shell,https://api.github.com/repos/pbrisbin/aurget,2010-12-23T17:52:49Z
1191089,pacman_server,https://github.com/knutin/pacman_server,3,5,199,Erlang,https://api.github.com/repos/knutin/pacman_server,2010-12-22T20:02:55Z
18752967,2014-PacMan-SampleBot-Java,https://github.com/EntelectChallenge/2014-PacMan-SampleBot-Java,9,12,254,Java,https://api.github.com/repos/EntelectChallenge/2014-PacMan-SampleBot-Java,2014-04-14T08:07:03Z
7595030,montecarlo-pacman,https://github.com/stewartml/montecarlo-pacman,4,8,1876,Java,https://api.github.com/repos/stewartml/montecarlo-pacman,2013-01-13T23:09:36Z
24912159,Pacman,https://github.com/beneb/Pacman,0,2,2234,Java,https://api.github.com/repos/beneb/Pacman,2014-10-07T21:21:26Z
16144795,pacman,https://github.com/MaddawgX9/pacman,0,2,454,Python,https://api.github.com/repos/MaddawgX9/pacman,2014-01-22T16:27:20Z
2964178,Pacman,https://github.com/hussainbohra/Pacman,1,2,130,,https://api.github.com/repos/hussainbohra/Pacman,2011-12-12T13:01:36Z
17404489,Pacman,https://github.com/michalsosn/Pacman,0,2,960,C,https://api.github.com/repos/michalsosn/Pacman,2014-03-04T14:15:44Z
20801558,PACMAN,https://github.com/SpiNNakerManchester/PACMAN,1,2,1670,Python,https://api.github.com/repos/SpiNNakerManchester/PACMAN,2014-06-13T11:04:57Z
11014333,Pacman,https://github.com/edoren/Pacman,1,3,2272,C++,https://api.github.com/repos/edoren/Pacman,2013-06-28T03:10:46Z
4649397,Pacman,https://github.com/BullPaf/Pacman,0,2,736,C,https://api.github.com/repos/BullPaf/Pacman,2012-06-13T10:10:25Z
4034290,Pacman,https://github.com/peterlech/Pacman,1,2,197,,https://api.github.com/repos/peterlech/Pacman,2012-04-15T19:12:55Z
