time,quantity
2014/1,0.0
2014/2,1.0
2014/3,0.48148148148148145
2014/4,0.2222222222222222
2014/5,0.24444444444444444
2014/6,0.2962962962962963
2014/7,0.1925925925925926
2014/8,0.3851851851851852
2014/9,0.24444444444444444
2014/10,0.21481481481481482
2014/11,0.14074074074074075
2014/12,0.14074074074074075
2015/1,0.18518518518518517
2015/2,0.1925925925925926
2015/3,0.17777777777777778
2015/4,0.11851851851851852
2015/5,0.16296296296296298
2015/6,0.16296296296296298
2015/7,0.21481481481481482
2015/8,0.11851851851851852
2015/9,0.2518518518518518
2015/10,0.1037037037037037
2015/11,0.2962962962962963
2015/12,0.18518518518518517
2016/1,0.18518518518518517
2016/2,0.1259259259259259
2016/3,0.35555555555555557
2016/4,0.37037037037037035
2016/5,0.2074074074074074
