id,name,html_url,forks,stars,size,language,url,created_at,watchers,pull_requests,commits
33822538,node-dijkstra,https://github.com/albertorestifo/node-dijkstra,4,10,75,JavaScript,https://api.github.com/repos/albertorestifo/node-dijkstra,2015-04-12T15:38:04Z,2,0,71
15166809,APGraph-Route,https://github.com/elpsk/APGraph-Route,5,17,2856,Objective-C,https://api.github.com/repos/elpsk/APGraph-Route,2013-12-13T15:21:44Z,3,0,6
21306844,dijkstra,https://github.com/joyrexus/dijkstra,1,2,156,Python,https://api.github.com/repos/joyrexus/dijkstra,2014-06-28T16:38:38Z,2,0,5
2774234,dijkstra,https://github.com/aaronmaturen/dijkstra,0,3,906,C++,https://api.github.com/repos/aaronmaturen/dijkstra,2011-11-14T18:36:19Z,1,0,10
10122344,Dijkstra,https://github.com/GabrielRocha/Dijkstra,1,2,1799,Python,https://api.github.com/repos/GabrielRocha/Dijkstra,2013-05-17T11:58:37Z,1,0,15
843183,dijkstra,https://github.com/ejackson/dijkstra,0,2,104,Clojure,https://api.github.com/repos/ejackson/dijkstra,2010-08-17T09:16:25Z,2,0,11
19843173,dijkstra,https://github.com/qubbit/dijkstra,0,3,256,JavaScript,https://api.github.com/repos/qubbit/dijkstra,2014-05-16T03:11:13Z,2,0,25
20754413,dijkstra,https://github.com/Professorq/dijkstra,0,3,160,Go,https://api.github.com/repos/Professorq/dijkstra,2014-06-12T04:20:01Z,1,0,8
3978725,dijkstra-js,https://github.com/bm1362/dijkstra-js,4,2,97,JavaScript,https://api.github.com/repos/bm1362/dijkstra-js,2012-04-10T03:58:43Z,2,0,3
9644212,JavaScript-Dijkstra-Class,https://github.com/chehabz/JavaScript-Dijkstra-Class,7,5,180,JavaScript,https://api.github.com/repos/chehabz/JavaScript-Dijkstra-Class,2013-04-24T09:52:00Z,2,0,5
2299715,PESGraph,https://github.com/snyderp/PESGraph,23,76,226,Objective-C,https://api.github.com/repos/snyderp/PESGraph,2011-08-31T05:18:12Z,8,0,21
10548078,cpp-expression-parser,https://github.com/bamos/cpp-expression-parser,13,21,175,C++,https://api.github.com/repos/bamos/cpp-expression-parser,2013-06-07T10:57:19Z,7,0,86
8555906,dijkstra,https://github.com/frankh/dijkstra,0,0,128,Erlang,https://api.github.com/repos/frankh/dijkstra,2013-03-04T13:18:22Z,1,0,4
10367043,dijkstra,https://github.com/DjGorillaz/dijkstra,0,0,136,C++,https://api.github.com/repos/DjGorillaz/dijkstra,2013-05-29T18:59:51Z,1,0,1
11323895,dijkstra,https://github.com/jcounts/dijkstra,0,0,108,Java,https://api.github.com/repos/jcounts/dijkstra,2013-07-10T20:45:02Z,0,0,4
13615903,dijkstra,https://github.com/aibou/dijkstra,0,0,104,Ruby,https://api.github.com/repos/aibou/dijkstra,2013-10-16T10:11:41Z,1,0,1
13871196,dijkstra,https://github.com/berkowitz/dijkstra,0,0,100,Ruby,https://api.github.com/repos/berkowitz/dijkstra,2013-10-25T20:19:49Z,1,0,2
13871237,dijkstra,https://github.com/fanta/dijkstra,0,0,136,Ruby,https://api.github.com/repos/fanta/dijkstra,2013-10-25T20:21:33Z,1,0,8
13871323,dijkstra,https://github.com/vicmaster/dijkstra,0,0,105,Ruby,https://api.github.com/repos/vicmaster/dijkstra,2013-10-25T20:25:09Z,1,0,9
13871439,dijkstra,https://github.com/supherman/dijkstra,0,0,136,Ruby,https://api.github.com/repos/supherman/dijkstra,2013-10-25T20:32:23Z,1,0,7
14477948,dijkstra,https://github.com/allisonkookoo/dijkstra,0,0,56,,https://api.github.com/repos/allisonkookoo/dijkstra,2013-11-17T23:55:14Z,1,0,-1
15161570,Dijkstra,https://github.com/vaneMB/Dijkstra,0,0,116,Java,https://api.github.com/repos/vaneMB/Dijkstra,2013-12-13T11:01:07Z,1,0,2
1408337,Dijkstra,https://github.com/mitch000001/Dijkstra,0,1,140,Java,https://api.github.com/repos/mitch000001/Dijkstra,2011-02-24T21:06:28Z,1,0,13
1816792,dijkstra,https://github.com/gseaton/dijkstra,1,1,156,Scala,https://api.github.com/repos/gseaton/dijkstra,2011-05-29T07:56:08Z,1,0,26
583327,Dijkstra,https://github.com/huangyingw/Dijkstra,0,1,1032,C++,https://api.github.com/repos/huangyingw/Dijkstra,2010-03-28T13:24:15Z,1,0,2
17483971,dijkstra,https://github.com/rutayanp/dijkstra,1,0,224,C++,https://api.github.com/repos/rutayanp/dijkstra,2014-03-06T16:17:39Z,1,0,10
30979776,Dijkstra,https://github.com/lucasfernand-es/Dijkstra,0,0,172,C,https://api.github.com/repos/lucasfernand-es/Dijkstra,2015-02-18T18:30:44Z,1,0,2
31026440,dijkstra,https://github.com/MontyGoose/dijkstra,0,0,108,JavaScript,https://api.github.com/repos/MontyGoose/dijkstra,2015-02-19T17:10:36Z,1,0,1
27155552,Dijkstra,https://github.com/dagreatemly/Dijkstra,1,0,132,Java,https://api.github.com/repos/dagreatemly/Dijkstra,2014-11-26T02:11:34Z,1,0,2
27005802,Dijkstra,https://github.com/fuzzymonkey30/Dijkstra,0,0,172,Python,https://api.github.com/repos/fuzzymonkey30/Dijkstra,2014-11-22T17:05:59Z,2,0,21
26729637,Dijkstra,https://github.com/VictorRogers/Dijkstra,1,0,815,C++,https://api.github.com/repos/VictorRogers/Dijkstra,2014-11-16T22:03:40Z,1,0,9
27340147,Dijkstra,https://github.com/Phyks/Dijkstra,0,1,7908,C,https://api.github.com/repos/Phyks/Dijkstra,2014-11-30T15:26:52Z,2,0,177
27212338,dijkstra,https://github.com/Neomania/dijkstra,1,0,132,Python,https://api.github.com/repos/Neomania/dijkstra,2014-11-27T06:34:13Z,1,0,4
28306979,Dijkstra,https://github.com/Roudoudou/Dijkstra,0,0,140,Java,https://api.github.com/repos/Roudoudou/Dijkstra,2014-12-21T17:29:29Z,1,0,5
27450123,dijkstra,https://github.com/deitrick/dijkstra,0,0,116,Ruby,https://api.github.com/repos/deitrick/dijkstra,2014-12-02T19:43:56Z,1,0,2
27817429,Dijkstra,https://github.com/acbp/Dijkstra,0,0,136,JavaScript,https://api.github.com/repos/acbp/Dijkstra,2014-12-10T11:47:58Z,0,0,2
27870031,Dijkstra,https://github.com/alu4543/Dijkstra,0,0,0,,https://api.github.com/repos/alu4543/Dijkstra,2014-12-11T12:14:10Z,0,0,-1
30501081,Dijkstra,https://github.com/mquintas/Dijkstra,0,0,140,Java,https://api.github.com/repos/mquintas/Dijkstra,2015-02-08T18:37:11Z,1,0,2
19947880,dijkstra,https://github.com/alejandrodevs/dijkstra,0,0,136,Ruby,https://api.github.com/repos/alejandrodevs/dijkstra,2014-05-19T15:47:53Z,1,0,6
